date	region	fips	infections	deaths
2021-01-18	South East	7	327519	12329
2021-01-18	South West	8	172321	4463
2021-01-18	East of England	9	309380	9416
2021-01-19	East Midlands	1	248825	7503
2021-01-19	North West	2	490389	13939
2021-01-19	North East	3	154744	4818
2021-01-19	London	4	608568	12346
2021-01-19	Yorkshire and The Humber	5	304643	8810
2021-01-19	West Midlands	6	332251	9987
2021-01-19	South East	7	332251	12613
2021-01-19	South West	8	174795	4552
2021-01-19	East of England	9	313394	9596
2021-01-20	East Midlands	1	251509	7602
2021-01-20	North West	2	494753	14078
2021-01-20	North East	3	156042	4860
2021-01-20	London	4	614806	12531
2021-01-20	Yorkshire and The Humber	5	306740	8865
2021-01-20	West Midlands	6	336532	10105
2021-01-20	South East	7	336532	12840
2021-01-20	South West	8	176875	4660
2021-01-20	East of England	9	317062	9791
2021-01-21	East Midlands	1	254088	7683
2021-01-21	North West	2	498594	14198
2021-01-21	North East	3	157154	4894
2021-01-21	London	4	620589	12714
2021-01-21	Yorkshire and The Humber	5	308561	8932
2021-01-21	West Midlands	6	340133	10243
2021-01-21	South East	7	340133	13064
2021-01-21	South West	8	178902	4746
2021-01-21	East of England	9	320390	9984
2021-01-22	East Midlands	1	256397	7760
2021-01-22	North West	2	502266	14334
2021-01-22	North East	3	158118	4937
2021-01-22	London	4	626150	12874
2021-01-22	Yorkshire and The Humber	5	310211	8982
2021-01-22	West Midlands	6	343732	10382
2021-01-22	South East	7	343732	13296
2021-01-22	South West	8	180614	4846
2021-01-22	East of England	9	323495	10165
2021-01-23	East Midlands	1	258144	7837
2021-01-23	North West	2	504943	14471
2021-01-23	North East	3	158849	4964
2021-01-23	London	4	630293	13032
2021-01-23	Yorkshire and The Humber	5	311548	9038
2021-01-23	West Midlands	6	346264	10516
2021-01-23	South East	7	346264	13524
2021-01-23	South West	8	181815	4934
2021-01-23	East of England	9	325756	10315
2021-01-24	East Midlands	1	259376	7923
2021-01-24	North West	2	507622	14597
2021-01-24	North East	3	159569	5003
2021-01-24	London	4	633407	13183
2021-01-24	Yorkshire and The Humber	5	312870	9095
2021-01-24	West Midlands	6	347597	10631
2021-01-24	South East	7	347597	13711
2021-01-24	South West	8	182804	5034
2021-01-24	East of England	9	327530	10487
2021-01-25	East Midlands	1	261448	7999
2021-01-25	North West	2	511530	14728
2021-01-25	North East	3	160745	5052
2021-01-25	London	4	638362	13338
2021-01-25	Yorkshire and The Humber	5	314840	9145
2021-01-25	West Midlands	6	350802	10760
2021-01-25	South East	7	350802	13923
2021-01-25	South West	8	184851	5143
2021-01-25	East of England	9	330706	10642
2021-01-26	East Midlands	1	263749	8083
2021-01-26	North West	2	514983	14854
2021-01-26	North East	3	161815	5085
2021-01-26	London	4	642500	13463
2021-01-26	Yorkshire and The Humber	5	316584	9200
2021-01-26	West Midlands	6	354276	10877
2021-01-26	South East	7	354276	14124
2021-01-26	South West	8	186435	5229
2021-01-26	East of England	9	333570	10767
2021-01-27	East Midlands	1	265985	8176
2021-01-27	North West	2	518280	14991
2021-01-27	North East	3	162790	5119
2021-01-27	London	4	646701	13589
2021-01-27	Yorkshire and The Humber	5	318396	9260
2021-01-27	West Midlands	6	357384	10985
2021-01-27	South East	7	357384	14327
2021-01-27	South West	8	188058	5321
2021-01-27	East of England	9	336106	10916
2021-01-28	East Midlands	1	268173	8250
2021-01-28	North West	2	521361	15132
2021-01-28	North East	3	163734	5157
2021-01-28	London	4	650553	13714
2021-01-28	Yorkshire and The Humber	5	319988	9317
2021-01-28	West Midlands	6	360458	11106
2021-01-28	South East	7	360458	14531
2021-01-28	South West	8	189474	5419
2021-01-28	East of England	9	338539	11071
2021-01-29	East Midlands	1	270041	8345
2021-01-29	North West	2	524252	15265
2021-01-29	North East	3	164608	5201
2021-01-29	London	4	653928	13835
2021-01-29	Yorkshire and The Humber	5	321470	9364
2021-01-29	West Midlands	6	363160	11224
2021-01-29	South East	7	363160	14698
2021-01-29	South West	8	190899	5496
2021-01-29	East of England	9	340671	11205
2021-01-30	East Midlands	1	271498	8418
2021-01-30	North West	2	526452	15373
2021-01-30	North East	3	165365	5231
2021-01-30	London	4	656551	13921
2021-01-30	Yorkshire and The Humber	5	322698	9427
2021-01-30	West Midlands	6	365111	11334
2021-01-30	South East	7	365111	14857
2021-01-30	South West	8	191847	5571
2021-01-30	East of England	9	342289	11330
2021-01-31	East Midlands	1	272877	8492
2021-01-31	North West	2	528629	15492
2021-01-31	North East	3	166099	5267
2021-01-31	London	4	658779	14022
2021-01-31	Yorkshire and The Humber	5	323946	9483
2021-01-31	West Midlands	6	366963	11433
2021-01-31	South East	7	366963	14996
2021-01-31	South West	8	192687	5640
2021-01-31	East of England	9	343794	11445
2021-02-01	East Midlands	1	274945	8572
2021-02-01	North West	2	531625	15614
2021-02-01	North East	3	167102	5298
2021-02-01	London	4	662070	14114
2021-02-01	Yorkshire and The Humber	5	325655	9540
2021-02-01	West Midlands	6	369647	11536
2021-02-01	South East	7	369647	15153
2021-02-01	South West	8	193981	5697
2021-02-01	East of England	9	345944	11546
2021-02-02	East Midlands	1	276796	8653
2021-02-02	North West	2	534403	15723
2021-02-02	North East	3	167952	5328
2021-02-02	London	4	665011	14210
2021-02-02	Yorkshire and The Humber	5	326680	9590
2021-02-02	West Midlands	6	372074	11622
2021-02-02	South East	7	372074	15278
2021-02-02	South West	8	195160	5773
2021-02-02	East of England	9	347917	11649
2021-02-03	East Midlands	1	278548	8723
2021-02-03	North West	2	537055	15835
2021-02-03	North East	3	168812	5363
2021-02-03	London	4	667706	14317
2021-02-03	Yorkshire and The Humber	5	328420	9649
2021-02-03	West Midlands	6	374393	11715
2021-02-03	South East	7	374393	15407
2021-02-03	South West	8	196285	5831
2021-02-03	East of England	9	349739	11757
2021-02-04	East Midlands	1	280216	8779
2021-02-04	North West	2	539638	15931
2021-02-04	North East	3	169637	5402
2021-02-04	London	4	670169	14383
2021-02-04	Yorkshire and The Humber	5	329975	9702
2021-02-04	West Midlands	6	376586	11806
2021-02-04	South East	7	376586	15495
2021-02-04	South West	8	197313	5887
2021-02-04	East of England	9	351364	11857
2021-02-05	East Midlands	1	281664	8841
2021-02-05	North West	2	541758	16030
2021-02-05	North East	3	170317	5436
2021-02-05	London	4	672278	14474
2021-02-05	Yorkshire and The Humber	5	331339	9752
2021-02-05	West Midlands	6	378491	11880
2021-02-05	South East	7	378491	15601
2021-02-05	South West	8	198253	5943
2021-02-05	East of England	9	352831	11955
2021-02-06	East Midlands	1	282782	8896
2021-02-06	North West	2	543524	16101
2021-02-06	North East	3	170892	5462
2021-02-06	London	4	673818	14550
2021-02-06	Yorkshire and The Humber	5	332460	9787
2021-02-06	West Midlands	6	380003	11958
2021-02-06	South East	7	380003	15709
2021-02-06	South West	8	198879	6001
2021-02-06	East of England	9	353899	12052
2021-02-07	East Midlands	1	283889	8954
2021-02-07	North West	2	545229	16176
2021-02-07	North East	3	171477	5493
2021-02-07	London	4	675160	14616
2021-02-07	Yorkshire and The Humber	5	333597	9819
2021-02-07	West Midlands	6	381362	12044
2021-02-07	South East	7	381362	15787
2021-02-07	South West	8	199593	6061
2021-02-07	East of England	9	354847	12131
2021-02-08	East Midlands	1	285530	9012
2021-02-08	North West	2	547583	16271
2021-02-08	North East	3	172238	5526
2021-02-08	London	4	676956	14681
2021-02-08	Yorkshire and The Humber	5	334973	9858
2021-02-08	West Midlands	6	383328	12127
2021-02-08	South East	7	383328	15884
2021-02-08	South West	8	200585	6108
2021-02-08	East of England	9	356083	12223
2021-02-09	East Midlands	1	286886	9083
2021-02-09	North West	2	549650	16352
2021-02-09	North East	3	172912	5549
2021-02-09	London	4	678614	14737
2021-02-09	Yorkshire and The Humber	5	336284	9891
2021-02-09	West Midlands	6	385022	12200
2021-02-09	South East	7	385022	15960
2021-02-09	South West	8	201344	6153
2021-02-09	East of England	9	357247	12297
2021-02-10	East Midlands	1	288185	9128
2021-02-10	North West	2	551521	16448
2021-02-10	North East	3	173604	5571
2021-02-10	London	4	680143	14801
2021-02-10	Yorkshire and The Humber	5	337525	9943
2021-02-10	West Midlands	6	386655	12266
2021-02-10	South East	7	386655	16045
2021-02-10	South West	8	202183	6197
2021-02-10	East of England	9	358493	12363
2021-02-11	East Midlands	1	289535	9178
2021-02-11	North West	2	553437	16536
2021-02-11	North East	3	174269	5586
2021-02-11	London	4	681581	14843
2021-02-11	Yorkshire and The Humber	5	338739	9995
2021-02-11	West Midlands	6	388169	12343
2021-02-11	South East	7	388169	16122
2021-02-11	South West	8	202919	6230
2021-02-11	East of England	9	359562	12434
2021-02-12	East Midlands	1	290799	9226
2021-02-12	North West	2	555192	16617
2021-02-12	North East	3	174825	5604
2021-02-12	London	4	682853	14884
2021-02-12	Yorkshire and The Humber	5	339921	10041
2021-02-12	West Midlands	6	389652	12399
2021-02-12	South East	7	389652	16185
2021-02-12	South West	8	203652	6267
2021-02-12	East of England	9	360554	12491
2021-02-13	East Midlands	1	291709	9264
2021-02-13	North West	2	556466	16695
2021-02-13	North East	3	175314	5624
2021-02-13	London	4	683717	14925
2021-02-13	Yorkshire and The Humber	5	340835	10089
2021-02-13	West Midlands	6	390739	12456
2021-02-13	South East	7	390739	16245
2021-02-13	South West	8	204129	6307
2021-02-13	East of England	9	361314	12536
2021-02-14	East Midlands	1	292621	9308
2021-02-14	North West	2	557788	16767
2021-02-14	North East	3	175789	5649
2021-02-14	London	4	684598	14962
2021-02-14	Yorkshire and The Humber	5	341802	10129
2021-02-14	West Midlands	6	391735	12515
2021-02-14	South East	7	391735	16314
2021-02-14	South West	8	204565	6338
2021-02-14	East of England	9	361999	12590
2021-02-15	East Midlands	1	294298	9365
2021-02-15	North West	2	560028	16825
2021-02-15	North East	3	176508	5675
2021-02-15	London	4	685976	15006
2021-02-15	Yorkshire and The Humber	5	343206	10166
2021-02-15	West Midlands	6	393504	12583
2021-02-15	South East	7	393504	16387
2021-02-15	South West	8	205273	6369
2021-02-15	East of England	9	363131	12655
2021-02-16	East Midlands	1	295594	9419
2021-02-16	North West	2	561872	16894
2021-02-16	North East	3	177219	5692
2021-02-16	London	4	687172	15049
2021-02-16	Yorkshire and The Humber	5	344553	10195
2021-02-16	West Midlands	6	395099	12629
2021-02-16	South East	7	395099	16443
2021-02-16	South West	8	205859	6386
2021-02-16	East of England	9	364128	12718
2021-02-17	East Midlands	1	296884	9458
2021-02-17	North West	2	563540	16961
2021-02-17	North East	3	177804	5707
2021-02-17	London	4	688257	15089
2021-02-17	Yorkshire and The Humber	5	345858	10231
2021-02-17	West Midlands	6	396504	12682
2021-02-17	South East	7	396504	16496
2021-02-17	South West	8	206464	6418
2021-02-17	East of England	9	365009	12767
2021-02-18	East Midlands	1	298082	9496
2021-02-18	North West	2	565132	17026
2021-02-18	North East	3	178379	5724
2021-02-18	London	4	689359	15126
2021-02-18	Yorkshire and The Humber	5	347177	10264
2021-02-18	West Midlands	6	397893	12727
2021-02-18	South East	7	397893	16552
2021-02-18	South West	8	207107	6450
2021-02-18	East of England	9	365925	12805
2021-02-19	East Midlands	1	299179	9520
2021-02-19	North West	2	566587	17072
2021-02-19	North East	3	178838	5745
2021-02-19	London	4	690384	15160
2021-02-19	Yorkshire and The Humber	5	348388	10293
2021-02-19	West Midlands	6	399161	12772
2021-02-19	South East	7	399161	16596
2021-02-19	South West	8	207665	6474
2021-02-19	East of England	9	366658	12849
2021-02-20	East Midlands	1	299976	9556
2021-02-20	North West	2	567774	17113
2021-02-20	North East	3	179184	5759
2021-02-20	London	4	691182	15191
2021-02-20	Yorkshire and The Humber	5	349331	10321
2021-02-20	West Midlands	6	400098	12819
2021-02-20	South East	7	400098	16644
2021-02-20	South West	8	208069	6492
2021-02-20	East of England	9	367313	12886
2021-02-21	East Midlands	1	300844	9582
2021-02-21	North West	2	568984	17154
2021-02-21	North East	3	179589	5772
2021-02-21	London	4	691919	15229
2021-02-21	Yorkshire and The Humber	5	350259	10361
2021-02-21	West Midlands	6	401037	12857
2021-02-21	South East	7	401037	16686
2021-02-21	South West	8	208400	6511
2021-02-21	East of England	9	367899	12911
2021-02-22	East Midlands	1	302195	9601
2021-02-22	North West	2	570741	17197
2021-02-22	North East	3	180136	5779
2021-02-22	London	4	692938	15250
2021-02-22	Yorkshire and The Humber	5	351474	10380
2021-02-22	West Midlands	6	402480	12898
2021-02-22	South East	7	402480	16731
2021-02-22	South West	8	208953	6530
2021-02-22	East of England	9	368762	12936
2021-02-23	East Midlands	1	303327	9627
2021-02-23	North West	2	572051	17239
2021-02-23	North East	3	180526	5790
2021-02-23	London	4	693855	15268
2021-02-23	Yorkshire and The Humber	5	352571	10408
2021-02-23	West Midlands	6	403616	12937
2021-02-23	South East	7	403616	16770
2021-02-23	South West	8	209365	6547
2021-02-23	East of England	9	369630	12968
2021-02-24	East Midlands	1	304290	9658
2021-02-24	North West	2	573304	17279
2021-02-24	North East	3	180959	5806
2021-02-24	London	4	694583	15288
2021-02-24	Yorkshire and The Humber	5	353632	10432
2021-02-24	West Midlands	6	404632	12971
2021-02-24	South East	7	404632	16803
2021-02-24	South West	8	209749	6560
2021-02-24	East of England	9	370253	12993
2021-02-25	East Midlands	1	305089	9678
2021-02-25	North West	2	574526	17306
2021-02-25	North East	3	181411	5816
2021-02-25	London	4	695232	15307
2021-02-25	Yorkshire and The Humber	5	354552	10452
2021-02-25	West Midlands	6	405495	13007
2021-02-25	South East	7	405495	16837
2021-02-25	South West	8	210097	6581
2021-02-25	East of England	9	370837	13022
2021-02-26	East Midlands	1	305763	9696
2021-02-26	North West	2	575458	17347
2021-02-26	North East	3	181774	5827
2021-02-26	London	4	695852	15322
2021-02-26	Yorkshire and The Humber	5	355397	10470
2021-02-26	West Midlands	6	406262	13038
2021-02-26	South East	7	406262	16858
2021-02-26	South West	8	210410	6593
2021-02-26	East of England	9	371351	13045
2021-02-27	East Midlands	1	306282	9724
2021-02-27	North West	2	576116	17371
2021-02-27	North East	3	182055	5836
2021-02-27	London	4	696352	15334
2021-02-27	Yorkshire and The Humber	5	356009	10491
2021-02-27	West Midlands	6	406776	13065
2021-02-27	South East	7	406776	16891
2021-02-27	South West	8	210616	6605
2021-02-27	East of England	9	371684	13075
2021-02-28	East Midlands	1	306767	9752
2021-02-28	North West	2	576737	17411
2021-02-28	North East	3	182309	5844
2021-02-28	London	4	696825	15343
2021-02-28	Yorkshire and The Humber	5	356587	10519
2021-02-28	West Midlands	6	407296	13096
2021-02-28	South East	7	407296	16911
2021-02-28	South West	8	210826	6618
2021-02-28	East of England	9	372035	13095
2021-03-01	East Midlands	1	307525	9769
2021-03-01	North West	2	577709	17443
2021-03-01	North East	3	182688	5854
2021-03-01	London	4	697375	15363
2021-03-01	Yorkshire and The Humber	5	357552	10537
2021-03-01	West Midlands	6	408099	13127
2021-03-01	South East	7	408099	16942
2021-03-01	South West	8	211185	6632
2021-03-01	East of England	9	372555	13112
2021-03-02	East Midlands	1	308196	9783
2021-03-02	North West	2	578582	17463
2021-03-02	North East	3	183005	5861
2021-03-02	London	4	698032	15377
2021-03-02	Yorkshire and The Humber	5	358460	10550
2021-03-02	West Midlands	6	408891	13153
2021-03-02	South East	7	408891	16968
2021-03-02	South West	8	211469	6643
2021-03-02	East of England	9	373103	13134
2021-03-03	East Midlands	1	308811	9802
2021-03-03	North West	2	579383	17477
2021-03-03	North East	3	183349	5869
2021-03-03	London	4	698612	15384
2021-03-03	Yorkshire and The Humber	5	359316	10568
2021-03-03	West Midlands	6	409520	13173
2021-03-03	South East	7	409520	16988
2021-03-03	South West	8	211739	6649
2021-03-03	East of England	9	373559	13145
2021-03-04	East Midlands	1	309403	9823
2021-03-04	North West	2	580225	17493
2021-03-04	North East	3	183644	5873
2021-03-04	London	4	699120	15396
2021-03-04	Yorkshire and The Humber	5	360071	10582
2021-03-04	West Midlands	6	410134	13191
2021-03-04	South East	7	410134	17011
2021-03-04	South West	8	212013	6655
2021-03-04	East of England	9	373994	13160
2021-03-05	East Midlands	1	310012	9839
2021-03-05	North West	2	580960	17526
2021-03-05	North East	3	183916	5883
2021-03-05	London	4	699620	15411
2021-03-05	Yorkshire and The Humber	5	360839	10600
2021-03-05	West Midlands	6	410681	13212
2021-03-05	South East	7	410681	17032
2021-03-05	South West	8	212252	6660
2021-03-05	East of England	9	374390	13174
2021-03-06	East Midlands	1	310455	9856
2021-03-06	North West	2	581572	17549
2021-03-06	North East	3	184156	5890
2021-03-06	London	4	700019	15424
2021-03-06	Yorkshire and The Humber	5	361499	10617
2021-03-06	West Midlands	6	411112	13226
2021-03-06	South East	7	411112	17048
2021-03-06	South West	8	212451	6665
2021-03-06	East of England	9	374670	13190
2021-03-07	East Midlands	1	310900	9871
2021-03-07	North West	2	582163	17572
2021-03-07	North East	3	184370	5896
2021-03-07	London	4	700428	15433
2021-03-07	Yorkshire and The Humber	5	362051	10629
2021-03-07	West Midlands	6	411567	13239
2021-03-07	South East	7	411567	17060
2021-03-07	South West	8	212658	6668
2021-03-07	East of England	9	374957	13210
2021-03-08	East Midlands	1	311558	9887
2021-03-08	North West	2	583113	17589
2021-03-08	North East	3	184705	5903
2021-03-08	London	4	700990	15440
2021-03-08	Yorkshire and The Humber	5	363026	10650
2021-03-08	West Midlands	6	412271	13258
2021-03-08	South East	7	412271	17074
2021-03-08	South West	8	212952	6676
2021-03-08	East of England	9	375449	13222
2021-03-09	East Midlands	1	312165	9904
2021-03-09	North West	2	584004	17605
2021-03-09	North East	3	185057	5908
2021-03-09	London	4	701579	15448
2021-03-09	Yorkshire and The Humber	5	363987	10668
2021-03-09	West Midlands	6	412845	13273
2021-03-09	South East	7	412845	17092
2021-03-09	South West	8	213235	6682
2021-03-09	East of England	9	375848	13231
2021-03-10	East Midlands	1	312735	9919
2021-03-10	North West	2	584863	17619
2021-03-10	North East	3	185371	5912
2021-03-10	London	4	702107	15458
2021-03-10	Yorkshire and The Humber	5	364919	10680
2021-03-10	West Midlands	6	413477	13285
2021-03-10	South East	7	413477	17102
2021-03-10	South West	8	213475	6689
2021-03-10	East of England	9	376256	13241
2021-03-11	East Midlands	1	313300	9932
2021-03-11	North West	2	585616	17634
2021-03-11	North East	3	185671	5915
2021-03-11	London	4	702560	15464
2021-03-11	Yorkshire and The Humber	5	365818	10701
2021-03-11	West Midlands	6	414020	13301
2021-03-11	South East	7	414020	17119
2021-03-11	South West	8	213720	6692
2021-03-11	East of England	9	376663	13253
2021-03-12	East Midlands	1	313821	9945
2021-03-12	North West	2	586365	17644
2021-03-12	North East	3	185960	5922
2021-03-12	London	4	703070	15465
2021-03-12	Yorkshire and The Humber	5	366677	10713
2021-03-12	West Midlands	6	414576	13317
2021-03-12	South East	7	414576	17131
2021-03-12	South West	8	213981	6698
2021-03-12	East of England	9	377056	13256
2021-03-13	East Midlands	1	314214	9968
2021-03-13	North West	2	586953	17657
2021-03-13	North East	3	186216	5929
2021-03-13	London	4	703432	15474
2021-03-13	Yorkshire and The Humber	5	367339	10721
2021-03-13	West Midlands	6	414975	13325
2021-03-13	South East	7	414975	17143
2021-03-13	South West	8	214107	6707
2021-03-13	East of England	9	377360	13266
2021-03-14	East Midlands	1	314594	9978
2021-03-14	North West	2	587580	17677
2021-03-14	North East	3	186417	5930
2021-03-14	London	4	703794	15479
2021-03-14	Yorkshire and The Humber	5	368008	10733
2021-03-14	West Midlands	6	415441	13332
2021-03-14	South East	7	415441	17156
2021-03-14	South West	8	214303	6710
2021-03-14	East of England	9	377668	13274
2021-03-15	East Midlands	1	315190	9988
2021-03-15	North West	2	588451	17692
2021-03-15	North East	3	186729	5931
2021-03-15	London	4	704390	15485
2021-03-15	Yorkshire and The Humber	5	369017	10750
2021-03-15	West Midlands	6	416173	13343
2021-03-15	South East	7	416173	17169
2021-03-15	South West	8	214571	6713
2021-03-15	East of England	9	378131	13281
2021-03-16	East Midlands	1	315787	9994
2021-03-16	North West	2	589238	17703
2021-03-16	North East	3	187031	5933
2021-03-16	London	4	704894	15490
2021-03-16	Yorkshire and The Humber	5	369915	10758
2021-03-16	West Midlands	6	416778	13352
2021-03-16	South East	7	416778	17179
2021-03-16	South West	8	214774	6716
2021-03-16	East of England	9	378498	13293
2021-03-17	East Midlands	1	316361	10002
2021-03-17	North West	2	590011	17714
2021-03-17	North East	3	187331	5938
2021-03-17	London	4	705347	15497
2021-03-17	Yorkshire and The Humber	5	370848	10763
2021-03-17	West Midlands	6	417389	13364
2021-03-17	South East	7	417389	17183
2021-03-17	South West	8	215014	6722
2021-03-17	East of England	9	378957	13299
2021-03-18	East Midlands	1	316940	10011
2021-03-18	North West	2	590750	17720
2021-03-18	North East	3	187590	5940
2021-03-18	London	4	705823	15500
2021-03-18	Yorkshire and The Humber	5	371721	10773
2021-03-18	West Midlands	6	417885	13373
2021-03-18	South East	7	417885	17191
2021-03-18	South West	8	215272	6723
2021-03-18	East of England	9	379321	13303
2021-03-19	East Midlands	1	317413	10015
2021-03-19	North West	2	591369	17732
2021-03-19	North East	3	187830	5940
2021-03-19	London	4	706263	15503
2021-03-19	Yorkshire and The Humber	5	372597	10780
2021-03-19	West Midlands	6	418361	13381
2021-03-19	South East	7	418361	17205
2021-03-19	South West	8	215492	6725
2021-03-19	East of England	9	379679	13308
2021-03-20	East Midlands	1	317823	10023
2021-03-20	North West	2	591909	17744
2021-03-20	North East	3	188041	5944
2021-03-20	London	4	706638	15505
2021-03-20	Yorkshire and The Humber	5	373281	10786
2021-03-20	West Midlands	6	418760	13395
2021-03-20	South East	7	418760	17211
2021-03-20	South West	8	215643	6727
2021-03-20	East of England	9	379926	13312
2021-03-21	East Midlands	1	318294	10034
2021-03-21	North West	2	592671	17756
2021-03-21	North East	3	188327	5946
2021-03-21	London	4	707094	15508
2021-03-21	Yorkshire and The Humber	5	374096	10802
2021-03-21	West Midlands	6	419325	13402
2021-03-21	South East	7	419325	17214
2021-03-21	South West	8	215851	6733
2021-03-21	East of England	9	380365	13321
2021-03-22	East Midlands	1	318835	10046
2021-03-22	North West	2	593459	17762
2021-03-22	North East	3	188632	5947
2021-03-22	London	4	707629	15514
2021-03-22	Yorkshire and The Humber	5	375188	10809
2021-03-22	West Midlands	6	419945	13410
2021-03-22	South East	7	419945	17221
2021-03-22	South West	8	216150	6738
2021-03-22	East of England	9	380823	13326
2021-03-23	East Midlands	1	319376	10054
2021-03-23	North West	2	594159	17775
2021-03-23	North East	3	188780	5951
2021-03-23	London	4	708106	15515
2021-03-23	Yorkshire and The Humber	5	376155	10815
2021-03-23	West Midlands	6	420475	13415
2021-03-23	South East	7	420475	17225
2021-03-23	South West	8	216357	6739
2021-03-23	East of England	9	381132	13330
2021-03-24	East Midlands	1	319976	10057
2021-03-24	North West	2	594881	17784
2021-03-24	North East	3	188934	5952
2021-03-24	London	4	708716	15520
2021-03-24	Yorkshire and The Humber	5	377156	10822
2021-03-24	West Midlands	6	421083	13417
2021-03-24	South East	7	421083	17228
2021-03-24	South West	8	216664	6740
2021-03-24	East of England	9	381604	13333
2021-03-25	East Midlands	1	320492	10064
2021-03-25	North West	2	595606	17796
2021-03-25	North East	3	189153	5953
2021-03-25	London	4	709170	15521
2021-03-25	Yorkshire and The Humber	5	378036	10824
2021-03-25	West Midlands	6	421606	13420
2021-03-25	South East	7	421606	17231
2021-03-25	South West	8	216899	6741
2021-03-25	East of England	9	381991	13339
2021-03-26	East Midlands	1	320896	10076
2021-03-26	North West	2	596158	17800
2021-03-26	North East	3	189357	5954
2021-03-26	London	4	709593	15523
2021-03-26	Yorkshire and The Humber	5	378780	10833
2021-03-26	West Midlands	6	422008	13425
2021-03-26	South East	7	422008	17236
2021-03-26	South West	8	217094	6741
2021-03-26	East of England	9	382288	13340
2021-03-27	East Midlands	1	321255	10080
2021-03-27	North West	2	596614	17803
2021-03-27	North East	3	189561	5956
2021-03-27	London	4	709891	15529
2021-03-27	Yorkshire and The Humber	5	379392	10836
2021-03-27	West Midlands	6	422324	13430
2021-03-27	South East	7	422324	17239
2021-03-27	South West	8	217218	6742
2021-03-27	East of England	9	382535	13342
2021-03-28	East Midlands	1	321686	10082
2021-03-28	North West	2	597266	17811
2021-03-28	North East	3	189822	5956
2021-03-28	London	4	710360	15531
2021-03-28	Yorkshire and The Humber	5	380180	10840
2021-03-28	West Midlands	6	422808	13432
2021-03-28	South East	7	422808	17242
2021-03-28	South West	8	217428	6742
2021-03-28	East of England	9	382867	13348
2021-03-29	East Midlands	1	322052	10087
2021-03-29	North West	2	597735	17815
2021-03-29	North East	3	190044	5957
2021-03-29	London	4	710759	15533
2021-03-29	Yorkshire and The Humber	5	380770	10845
2021-03-29	West Midlands	6	423172	13435
2021-03-29	South East	7	423172	17245
2021-03-29	South West	8	217612	6743
2021-03-29	East of England	9	383107	13350
2021-03-30	East Midlands	1	322390	10092
2021-03-30	North West	2	598182	17822
2021-03-30	North East	3	190219	5959
2021-03-30	London	4	711116	15535
2021-03-30	Yorkshire and The Humber	5	381402	10851
2021-03-30	West Midlands	6	423533	13439
2021-03-30	South East	7	423533	17251
2021-03-30	South West	8	217735	6743
2021-03-30	East of England	9	383314	13356
2021-03-31	East Midlands	1	322755	10093
2021-03-31	North West	2	598638	17826
2021-03-31	North East	3	190436	5961
2021-03-31	London	4	711418	15537
2021-03-31	Yorkshire and The Humber	5	382038	10858
2021-03-31	West Midlands	6	423932	13446
2021-03-31	South East	7	423932	17258
2021-03-31	South West	8	217884	6746
2021-03-31	East of England	9	383569	13359
2021-04-01	East Midlands	1	323089	10094
2021-04-01	North West	2	599078	17833
2021-04-01	North East	3	190583	5962
2021-04-01	London	4	711754	15540
2021-04-01	Yorkshire and The Humber	5	382608	10864
2021-04-01	West Midlands	6	424245	13449
2021-04-01	South East	7	424245	17261
2021-04-01	South West	8	218018	6748
2021-04-01	East of England	9	383839	13360
2021-04-02	East Midlands	1	323359	10098
2021-04-02	North West	2	599391	17835
2021-04-02	North East	3	190679	5963
2021-04-02	London	4	712004	15540
2021-04-02	Yorkshire and The Humber	5	383071	10866
2021-04-02	West Midlands	6	424464	13452
2021-04-02	South East	7	424464	17266
2021-04-02	South West	8	218096	6749
2021-04-02	East of England	9	384037	13361
2021-04-03	East Midlands	1	323620	10099
2021-04-03	North West	2	599668	17839
2021-04-03	North East	3	190778	5966
2021-04-03	London	4	712243	15544
2021-04-03	Yorkshire and The Humber	5	383524	10870
2021-04-03	West Midlands	6	424662	13454
2021-04-03	South East	7	424662	17270
2021-04-03	South West	8	218190	6751
2021-04-03	East of England	9	384209	13364
2021-04-04	East Midlands	1	323828	10103
2021-04-04	North West	2	599966	17843
2021-04-04	North East	3	190881	5966
2021-04-04	London	4	712455	15545
2021-04-04	Yorkshire and The Humber	5	383968	10876
2021-04-04	West Midlands	6	424872	13455
2021-04-04	South East	7	424872	17274
2021-04-04	South West	8	218288	6751
2021-04-04	East of England	9	384351	13367
2021-04-05	East Midlands	1	324062	10104
2021-04-05	North West	2	600319	17844
2021-04-05	North East	3	191008	5967
2021-04-05	London	4	712697	15546
2021-04-05	Yorkshire and The Humber	5	384475	10878
2021-04-05	West Midlands	6	425090	13457
2021-04-05	South East	7	425090	17276
2021-04-05	South West	8	218422	6751
2021-04-05	East of England	9	384516	13367
2021-04-06	East Midlands	1	324379	10109
2021-04-06	North West	2	600688	17847
2021-04-06	North East	3	191138	5970
2021-04-06	London	4	713028	15547
2021-04-06	Yorkshire and The Humber	5	384965	10885
2021-04-06	West Midlands	6	425350	13457
2021-04-06	South East	7	425350	17278
2021-04-06	South West	8	218523	6752
2021-04-06	East of England	9	384738	13367
2021-04-07	East Midlands	1	324663	10114
2021-04-07	North West	2	601056	17851
2021-04-07	North East	3	191253	5971
2021-04-07	London	4	713367	15549
2021-04-07	Yorkshire and The Humber	5	385517	10891
2021-04-07	West Midlands	6	425604	13457
